pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
c000  4c f5 c5   JMP $c5f5   A:00 X:00 Y:00 P:24 SP:fd CYC:7
fb63  60         RTS         A:02 X:02 Y:d4 P:67 SP:f9 CYC:21638
f087  ad 47 06   LDA $0647   A:02 X:02 Y:d4 P:67 SP:fb CYC:21644
f08a  c9 4a      CMP #$4a    A:4a X:02 Y:d4 P:65 SP:fb CYC:21648
f08c  f0 02      BEQ $f090   A:4a X:02 Y:d4 P:67 SP:fb CYC:21650
f090  c8         INY         A:4a X:02 Y:d4 P:67 SP:fb CYC:21653
f091  a9 29      LDA #$29    A:4a X:02 Y:d5 P:e5 SP:fb CYC:21655
f093  8d 47 06   STA $0647   A:29 X:02 Y:d5 P:65 SP:fb CYC:21657
f096  20 64 fb   JSR $fb64   A:29 X:02 Y:d5 P:65 SP:fb CYC:21661
fb64  b8         CLV         A:29 X:02 Y:d5 P:65 SP:f9 CYC:21667
fb65  18         CLC         A:29 X:02 Y:d5 P:25 SP:f9 CYC:21669
fb66  a9 42      LDA #$42    A:29 X:02 Y:d5 P:24 SP:f9 CYC:21671
fb68  60         RTS         A:42 X:02 Y:d5 P:24 SP:f9 CYC:21673
f099  23 45      RLA ($45,X) A:42 X:02 Y:d5 P:24 SP:fb CYC:21679
f09b  ea         NOP         A:42 X:02 Y:d5 P:24 SP:fb CYC:21687
f09c  ea         NOP         A:42 X:02 Y:d5 P:24 SP:fb CYC:21689
f09d  ea         NOP         A:42 X:02 Y:d5 P:24 SP:fb CYC:21691
f09e  ea         NOP         A:42 X:02 Y:d5 P:24 SP:fb CYC:21693
f09f  20 69 fb   JSR $fb69   A:42 X:02 Y:d5 P:24 SP:fb CYC:21695
fb69  70 0a      BVS $fb75   A:42 X:02 Y:d5 P:24 SP:f9 CYC:21701
fb6b  f0 08      BEQ $fb75   A:42 X:02 Y:d5 P:24 SP:f9 CYC:21703
fb6d  30 06      BMI $fb75   A:42 X:02 Y:d5 P:24 SP:f9 CYC:21705
fb6f  b0 04      BCS $fb75   A:42 X:02 Y:d5 P:24 SP:f9 CYC:21707
fb71  c9 42      CMP #$42    A:42 X:02 Y:d5 P:24 SP:f9 CYC:21709
fb73  f0 02      BEQ $fb77   A:42 X:02 Y:d5 P:27 SP:f9 CYC:21711
fb77  60         RTS         A:42 X:02 Y:d5 P:27 SP:f9 CYC:21714
f0a2  ad 47 06   LDA $0647   A:42 X:02 Y:d5 P:27 SP:fb CYC:21720
f0a5  c9 52      CMP #$52    A:52 X:02 Y:d5 P:25 SP:fb CYC:21724
f0a7  f0 02      BEQ $f0ab   A:52 X:02 Y:d5 P:27 SP:fb CYC:21726
f0ab  c8         INY         A:52 X:02 Y:d5 P:27 SP:fb CYC:21729
f0ac  a9 37      LDA #$37    A:52 X:02 Y:d6 P:a5 SP:fb CYC:21731
f0ae  8d 47 06   STA $0647   A:37 X:02 Y:d6 P:25 SP:fb CYC:21733
f0b1  20 68 fa   JSR $fa68   A:37 X:02 Y:d6 P:25 SP:fb CYC:21737
fa68  24 01      BIT $01     A:37 X:02 Y:d6 P:25 SP:f9 CYC:21743
fa6a  38         SEC         A:37 X:02 Y:d6 P:e5 SP:f9 CYC:21746
fa6b  a9 75      LDA #$75    A:37 X:02 Y:d6 P:e5 SP:f9 CYC:21748
fa6d  60         RTS         A:75 X:02 Y:d6 P:65 SP:f9 CYC:21750
f0b4  23 45      RLA ($45,X) A:75 X:02 Y:d6 P:65 SP:fb CYC:21756
f0b6  ea         NOP         A:65 X:02 Y:d6 P:64 SP:fb CYC:21764
f0b7  ea         NOP         A:65 X:02 Y:d6 P:64 SP:fb CYC:21766
f0b8  ea         NOP         A:65 X:02 Y:d6 P:64 SP:fb CYC:21768
f0b9  ea         NOP         A:65 X:02 Y:d6 P:64 SP:fb CYC:21770
f0ba  20 6e fa   JSR $fa6e   A:65 X:02 Y:d6 P:64 SP:fb CYC:21772
fa6e  50 76      BVC $fae6   A:65 X:02 Y:d6 P:64 SP:f9 CYC:21778
fa70  f0 74      BEQ $fae6   A:65 X:02 Y:d6 P:64 SP:f9 CYC:21780
fa72  30 72      BMI $fae6   A:65 X:02 Y:d6 P:64 SP:f9 CYC:21782
fa74  b0 70      BCS $fae6   A:65 X:02 Y:d6 P:64 SP:f9 CYC:21784
fa76  c9 65      CMP #$65    A:65 X:02 Y:d6 P:64 SP:f9 CYC:21786
fa78  d0 6c      BNE $fae6   A:65 X:02 Y:d6 P:67 SP:f9 CYC:21788
fa7a  60         RTS         A:65 X:02 Y:d6 P:67 SP:f9 CYC:21790
f0bd  ad 47 06   LDA $0647   A:65 X:02 Y:d6 P:67 SP:fb CYC:21796
f0c0  c9 6f      CMP #$6f    A:6f X:02 Y:d6 P:65 SP:fb CYC:21800
f0c2  f0 02      BEQ $f0c6   A:6f X:02 Y:d6 P:67 SP:fb CYC:21802
f0c6  c8         INY         A:6f X:02 Y:d6 P:67 SP:fb CYC:21805
f0c7  a9 a5      LDA #$a5    A:6f X:02 Y:d7 P:e5 SP:fb CYC:21807
f0c9  85 47      STA $47     A:a5 X:02 Y:d7 P:e5 SP:fb CYC:21809
f0cb  20 53 fb   JSR $fb53   A:a5 X:02 Y:d7 P:e5 SP:fb CYC:21812
fb53  24 01      BIT $01     A:a5 X:02 Y:d7 P:e5 SP:f9 CYC:21818
fb55  18         CLC         A:a5 X:02 Y:d7 P:e5 SP:f9 CYC:21821
fb56  a9 b3      LDA #$b3    A:a5 X:02 Y:d7 P:e4 SP:f9 CYC:21823
fb58  60         RTS         A:b3 X:02 Y:d7 P:e4 SP:f9 CYC:21825
f0ce  27 47      RLA $47     A:b3 X:02 Y:d7 P:e4 SP:fb CYC:21831
f0d0  ea         NOP         A:02 X:02 Y:d7 P:65 SP:fb CYC:21836
f0d1  ea         NOP         A:02 X:02 Y:d7 P:65 SP:fb CYC:21838
f0d2  ea         NOP         A:02 X:02 Y:d7 P:65 SP:fb CYC:21840
f0d3  ea         NOP         A:02 X:02 Y:d7 P:65 SP:fb CYC:21842
f0d4  20 59 fb   JSR $fb59   A:02 X:02 Y:d7 P:65 SP:fb CYC:21844
fb59  50 1a      BVC $fb75   A:02 X:02 Y:d7 P:65 SP:f9 CYC:21850
fb5b  90 18      BCC $fb75   A:02 X:02 Y:d7 P:65 SP:f9 CYC:21852
fb5d  30 16      BMI $fb75   A:02 X:02 Y:d7 P:65 SP:f9 CYC:21854
fb5f  c9 02      CMP #$02    A:02 X:02 Y:d7 P:65 SP:f9 CYC:21856
fb61  d0 12      BNE $fb75   A:02 X:02 Y:d7 P:67 SP:f9 CYC:21858
fb63  60         RTS         A:02 X:02 Y:d7 P:67 SP:f9 CYC:21860
f0d7  a5 47      LDA $47     A:02 X:02 Y:d7 P:67 SP:fb CYC:21866
f0d9  c9 4a      CMP #$4a    A:4a X:02 Y:d7 P:65 SP:fb CYC:21869
f0db  f0 02      BEQ $f0df   A:4a X:02 Y:d7 P:67 SP:fb CYC:21871
f0df  c8         INY         A:4a X:02 Y:d7 P:67 SP:fb CYC:21874
f0e0  a9 29      LDA #$29    A:4a X:02 Y:d8 P:e5 SP:fb CYC:21876
f0e2  85 47      STA $47     A:29 X:02 Y:d8 P:65 SP:fb CYC:21878
f0e4  20 64 fb   JSR $fb64   A:29 X:02 Y:d8 P:65 SP:fb CYC:21881
fb64  b8         CLV         A:29 X:02 Y:d8 P:65 SP:f9 CYC:21887
fb65  18         CLC         A:29 X:02 Y:d8 P:25 SP:f9 CYC:21889
fb66  a9 42      LDA #$42    A:29 X:02 Y:d8 P:24 SP:f9 CYC:21891
fb68  60         RTS         A:42 X:02 Y:d8 P:24 SP:f9 CYC:21893
f0e7  27 47      RLA $47     A:42 X:02 Y:d8 P:24 SP:fb CYC:21899
f0e9  ea         NOP         A:42 X:02 Y:d8 P:24 SP:fb CYC:21904
f0ea  ea         NOP         A:42 X:02 Y:d8 P:24 SP:fb CYC:21906
f0eb  ea         NOP         A:42 X:02 Y:d8 P:24 SP:fb CYC:21908
f0ec  ea         NOP         A:42 X:02 Y:d8 P:24 SP:fb CYC:21910
f0ed  20 69 fb   JSR $fb69   A:42 X:02 Y:d8 P:24 SP:fb CYC:21912
fb69  70 0a      BVS $fb75   A:42 X:02 Y:d8 P:24 SP:f9 CYC:21918
fb6b  f0 08      BEQ $fb75   A:42 X:02 Y:d8 P:24 SP:f9 CYC:21920
fb6d  30 06      BMI $fb75   A:42 X:02 Y:d8 P:24 SP:f9 CYC:21922
fb6f  b0 04      BCS $fb75   A:42 X:02 Y:d8 P:24 SP:f9 CYC:21924
fb71  c9 42      CMP #$42    A:42 X:02 Y:d8 P:24 SP:f9 CYC:21926
fb73  f0 02      BEQ $fb77   A:42 X:02 Y:d8 P:27 SP:f9 CYC:21928
fb77  60         RTS         A:42 X:02 Y:d8 P:27 SP:f9 CYC:21931
f0f0  a5 47      LDA $47     A:42 X:02 Y:d8 P:27 SP:fb CYC:21937
f0f2  c9 52      CMP #$52    A:52 X:02 Y:d8 P:25 SP:fb CYC:21940
f0f4  f0 02      BEQ $f0f8   A:52 X:02 Y:d8 P:27 SP:fb CYC:21942
f0f8  c8         INY         A:52 X:02 Y:d8 P:27 SP:fb CYC:21945
f0f9  a9 37      LDA #$37    A:52 X:02 Y:d9 P:a5 SP:fb CYC:21947
f0fb  85 47      STA $47     A:37 X:02 Y:d9 P:25 SP:fb CYC:21949
f0fd  20 68 fa   JSR $fa68   A:37 X:02 Y:d9 P:25 SP:fb CYC:21952
fa68  24 01      BIT $01     A:37 X:02 Y:d9 P:25 SP:f9 CYC:21958
fa6a  38         SEC         A:37 X:02 Y:d9 P:e5 SP:f9 CYC:21961
fa6b  a9 75      LDA #$75    A:37 X:02 Y:d9 P:e5 SP:f9 CYC:21963
fa6d  60         RTS         A:75 X:02 Y:d9 P:65 SP:f9 CYC:21965
f100  27 47      RLA $47     A:75 X:02 Y:d9 P:65 SP:fb CYC:21971
f102  ea         NOP         A:65 X:02 Y:d9 P:64 SP:fb CYC:21976
f103  ea         NOP         A:65 X:02 Y:d9 P:64 SP:fb CYC:21978
f104  ea         NOP         A:65 X:02 Y:d9 P:64 SP:fb CYC:21980
f105  ea         NOP         A:65 X:02 Y:d9 P:64 SP:fb CYC:21982
f106  20 6e fa   JSR $fa6e   A:65 X:02 Y:d9 P:64 SP:fb CYC:21984
fa6e  50 76      BVC $fae6   A:65 X:02 Y:d9 P:64 SP:f9 CYC:21990
fa70  f0 74      BEQ $fae6   A:65 X:02 Y:d9 P:64 SP:f9 CYC:21992
fa72  30 72      BMI $fae6   A:65 X:02 Y:d9 P:64 SP:f9 CYC:21994
fa74  b0 70      BCS $fae6   A:65 X:02 Y:d9 P:64 SP:f9 CYC:21996
fa76  c9 65      CMP #$65    A:65 X:02 Y:d9 P:64 SP:f9 CYC:21998
fa78  d0 6c      BNE $fae6   A:65 X:02 Y:d9 P:67 SP:f9 CYC:22000
fa7a  60         RTS         A:65 X:02 Y:d9 P:67 SP:f9 CYC:22002
f109  a5 47      LDA $47     A:65 X:02 Y:d9 P:67 SP:fb CYC:22008
f10b  c9 6f      CMP #$6f    A:6f X:02 Y:d9 P:65 SP:fb CYC:22011
f10d  f0 02      BEQ $f111   A:6f X:02 Y:d9 P:67 SP:fb CYC:22013
f111  c8         INY         A:6f X:02 Y:d9 P:67 SP:fb CYC:22016
f112  a9 a5      LDA #$a5    A:6f X:02 Y:da P:e5 SP:fb CYC:22018
f114  8d 47 06   STA $0647   A:a5 X:02 Y:da P:e5 SP:fb CYC:22020
f117  20 53 fb   JSR $fb53   A:a5 X:02 Y:da P:e5 SP:fb CYC:22024
fb53  24 01      BIT $01     A:a5 X:02 Y:da P:e5 SP:f9 CYC:22030
fb55  18         CLC         A:a5 X:02 Y:da P:e5 SP:f9 CYC:22033
fb56  a9 b3      LDA #$b3    A:a5 X:02 Y:da P:e4 SP:f9 CYC:22035
fb58  60         RTS         A:b3 X:02 Y:da P:e4 SP:f9 CYC:22037
f11a  2f 47 06   RLA $0647   A:b3 X:02 Y:da P:e4 SP:fb CYC:22043
f11d  ea         NOP         A:02 X:02 Y:da P:65 SP:fb CYC:22049
f11e  ea         NOP         A:02 X:02 Y:da P:65 SP:fb CYC:22051
f11f  ea         NOP         A:02 X:02 Y:da P:65 SP:fb CYC:22053
f120  ea         NOP         A:02 X:02 Y:da P:65 SP:fb CYC:22055
f121  20 59 fb   JSR $fb59   A:02 X:02 Y:da P:65 SP:fb CYC:22057
fb59  50 1a      BVC $fb75   A:02 X:02 Y:da P:65 SP:f9 CYC:22063
fb5b  90 18      BCC $fb75   A:02 X:02 Y:da P:65 SP:f9 CYC:22065
fb5d  30 16      BMI $fb75   A:02 X:02 Y:da P:65 SP:f9 CYC:22067
fb5f  c9 02      CMP #$02    A:02 X:02 Y:da P:65 SP:f9 CYC:22069
fb61  d0 12      BNE $fb75   A:02 X:02 Y:da P:67 SP:f9 CYC:22071
fb63  60         RTS         A:02 X:02 Y:da P:67 SP:f9 CYC:22073
f124  ad 47 06   LDA $0647   A:02 X:02 Y:da P:67 SP:fb CYC:22079
f127  c9 4a      CMP #$4a    A:4a X:02 Y:da P:65 SP:fb CYC:22083
f129  f0 02      BEQ $f12d   A:4a X:02 Y:da P:67 SP:fb CYC:22085
f12d  c8         INY         A:4a X:02 Y:da P:67 SP:fb CYC:22088
f12e  a9 29      LDA #$29    A:4a X:02 Y:db P:e5 SP:fb CYC:22090
f130  8d 47 06   STA $0647   A:29 X:02 Y:db P:65 SP:fb CYC:22092
f133  20 64 fb   JSR $fb64   A:29 X:02 Y:db P:65 SP:fb CYC:22096
fb64  b8         CLV         A:29 X:02 Y:db P:65 SP:f9 CYC:22102
fb65  18         CLC         A:29 X:02 Y:db P:25 SP:f9 CYC:22104
fb66  a9 42      LDA #$42    A:29 X:02 Y:db P:24 SP:f9 CYC:22106
fb68  60         RTS         A:42 X:02 Y:db P:24 SP:f9 CYC:22108
f136  2f 47 06   RLA $0647   A:42 X:02 Y:db P:24 SP:fb CYC:22114
f139  ea         NOP         A:42 X:02 Y:db P:24 SP:fb CYC:22120
f13a  ea         NOP         A:42 X:02 Y:db P:24 SP:fb CYC:22122
f13b  ea         NOP         A:42 X:02 Y:db P:24 SP:fb CYC:22124
f13c  ea         NOP         A:42 X:02 Y:db P:24 SP:fb CYC:22126
f13d  20 69 fb   JSR $fb69   A:42 X:02 Y:db P:24 SP:fb CYC:22128
fb69  70 0a      BVS $fb75   A:42 X:02 Y:db P:24 SP:f9 CYC:22134
fb6b  f0 08      BEQ $fb75   A:42 X:02 Y:db P:24 SP:f9 CYC:22136
fb6d  30 06      BMI $fb75   A:42 X:02 Y:db P:24 SP:f9 CYC:22138
fb6f  b0 04      BCS $fb75   A:42 X:02 Y:db P:24 SP:f9 CYC:22140
fb71  c9 42      CMP #$42    A:42 X:02 Y:db P:24 SP:f9 CYC:22142
fb73  f0 02      BEQ $fb77   A:42 X:02 Y:db P:27 SP:f9 CYC:22144
fb77  60         RTS         A:42 X:02 Y:db P:27 SP:f9 CYC:22147
f140  ad 47 06   LDA $0647   A:42 X:02 Y:db P:27 SP:fb CYC:22153
f143  c9 52      CMP #$52    A:52 X:02 Y:db P:25 SP:fb CYC:22157
f145  f0 02      BEQ $f149   A:52 X:02 Y:db P:27 SP:fb CYC:22159
f149  c8         INY         A:52 X:02 Y:db P:27 SP:fb CYC:22162
f14a  a9 37      LDA #$37    A:52 X:02 Y:dc P:a5 SP:fb CYC:22164
f14c  8d 47 06   STA $0647   A:37 X:02 Y:dc P:25 SP:fb CYC:22166
f14f  20 68 fa   JSR $fa68   A:37 X:02 Y:dc P:25 SP:fb CYC:22170
fa68  24 01      BIT $01     A:37 X:02 Y:dc P:25 SP:f9 CYC:22176
fa6a  38         SEC         A:37 X:02 Y:dc P:e5 SP:f9 CYC:22179
fa6b  a9 75      LDA #$75    A:37 X:02 Y:dc P:e5 SP:f9 CYC:22181
fa6d  60         RTS         A:75 X:02 Y:dc P:65 SP:f9 CYC:22183
f152  2f 47 06   RLA $0647   A:75 X:02 Y:dc P:65 SP:fb CYC:22189
f155  ea         NOP         A:65 X:02 Y:dc P:64 SP:fb CYC:22195
f156  ea         NOP         A:65 X:02 Y:dc P:64 SP:fb CYC:22197
f157  ea         NOP         A:65 X:02 Y:dc P:64 SP:fb CYC:22199
f158  ea         NOP         A:65 X:02 Y:dc P:64 SP:fb CYC:22201
f159  20 6e fa   JSR $fa6e   A:65 X:02 Y:dc P:64 SP:fb CYC:22203
fa6e  50 76      BVC $fae6   A:65 X:02 Y:dc P:64 SP:f9 CYC:22209
fa70  f0 74      BEQ $fae6   A:65 X:02 Y:dc P:64 SP:f9 CYC:22211
fa72  30 72      BMI $fae6   A:65 X:02 Y:dc P:64 SP:f9 CYC:22213
fa74  b0 70      BCS $fae6   A:65 X:02 Y:dc P:64 SP:f9 CYC:22215
fa76  c9 65      CMP #$65    A:65 X:02 Y:dc P:64 SP:f9 CYC:22217
fa78  d0 6c      BNE $fae6   A:65 X:02 Y:dc P:67 SP:f9 CYC:22219
fa7a  60         RTS         A:65 X:02 Y:dc P:67 SP:f9 CYC:22221
f15c  ad 47 06   LDA $0647   A:65 X:02 Y:dc P:67 SP:fb CYC:22227
f15f  c9 6f      CMP #$6f    A:6f X:02 Y:dc P:65 SP:fb CYC:22231
f161  f0 02      BEQ $f165   A:6f X:02 Y:dc P:67 SP:fb CYC:22233
f165  a9 a5      LDA #$a5    A:6f X:02 Y:dc P:67 SP:fb CYC:22236
f167  8d 47 06   STA $0647   A:a5 X:02 Y:dc P:e5 SP:fb CYC:22238
f16a  a9 48      LDA #$48    A:a5 X:02 Y:dc P:e5 SP:fb CYC:22242
f16c  85 45      STA $45     A:48 X:02 Y:dc P:65 SP:fb CYC:22244
f16e  a9 05      LDA #$05    A:48 X:02 Y:dc P:65 SP:fb CYC:22247
f170  85 46      STA $46     A:05 X:02 Y:dc P:65 SP:fb CYC:22249
f172  a0 ff      LDY #$ff    A:05 X:02 Y:dc P:65 SP:fb CYC:22252
f174  20 53 fb   JSR $fb53   A:05 X:02 Y:ff P:e5 SP:fb CYC:22254
fb53  24 01      BIT $01     A:05 X:02 Y:ff P:e5 SP:f9 CYC:22260
fb55  18         CLC         A:05 X:02 Y:ff P:e5 SP:f9 CYC:22263
fb56  a9 b3      LDA #$b3    A:05 X:02 Y:ff P:e4 SP:f9 CYC:22265
fb58  60         RTS         A:b3 X:02 Y:ff P:e4 SP:f9 CYC:22267
f177  33 45      RLA ($45),Y A:b3 X:02 Y:ff P:e4 SP:fb CYC:22273
f179  ea         NOP         A:02 X:02 Y:ff P:65 SP:fb CYC:22281
f17a  ea         NOP         A:02 X:02 Y:ff P:65 SP:fb CYC:22283
f17b  08         PHP         A:02 X:02 Y:ff P:65 SP:fb CYC:22285
f17c  48         PHA         A:02 X:02 Y:ff P:65 SP:fa CYC:22288
f17d  a0 dd      LDY #$dd    A:02 X:02 Y:ff P:65 SP:f9 CYC:22291
f17f  68         PLA         A:02 X:02 Y:dd P:e5 SP:f9 CYC:22293
f180  28         PLP         A:02 X:02 Y:dd P:65 SP:fa CYC:22297
f181  20 59 fb   JSR $fb59   A:02 X:02 Y:dd P:65 SP:fb CYC:22301
fb59  50 1a      BVC $fb75   A:02 X:02 Y:dd P:65 SP:f9 CYC:22307
fb5b  90 18      BCC $fb75   A:02 X:02 Y:dd P:65 SP:f9 CYC:22309
fb5d  30 16      BMI $fb75   A:02 X:02 Y:dd P:65 SP:f9 CYC:22311
fb5f  c9 02      CMP #$02    A:02 X:02 Y:dd P:65 SP:f9 CYC:22313
fb61  d0 12      BNE $fb75   A:02 X:02 Y:dd P:67 SP:f9 CYC:22315
fb63  60         RTS         A:02 X:02 Y:dd P:67 SP:f9 CYC:22317
f184  ad 47 06   LDA $0647   A:02 X:02 Y:dd P:67 SP:fb CYC:22323
f187  c9 4a      CMP #$4a    A:4a X:02 Y:dd P:65 SP:fb CYC:22327
f189  f0 02      BEQ $f18d   A:4a X:02 Y:dd P:67 SP:fb CYC:22329
f18d  a0 ff      LDY #$ff    A:4a X:02 Y:dd P:67 SP:fb CYC:22332
f18f  a9 29      LDA #$29    A:4a X:02 Y:ff P:e5 SP:fb CYC:22334
f191  8d 47 06   STA $0647   A:29 X:02 Y:ff P:65 SP:fb CYC:22336
f194  20 64 fb   JSR $fb64   A:29 X:02 Y:ff P:65 SP:fb CYC:22340
fb64  b8         CLV         A:29 X:02 Y:ff P:65 SP:f9 CYC:22346
fb65  18         CLC         A:29 X:02 Y:ff P:25 SP:f9 CYC:22348
fb66  a9 42      LDA #$42    A:29 X:02 Y:ff P:24 SP:f9 CYC:22350
fb68  60         RTS         A:42 X:02 Y:ff P:24 SP:f9 CYC:22352
f197  33 45      RLA ($45),Y A:42 X:02 Y:ff P:24 SP:fb CYC:22358
f199  ea         NOP         A:42 X:02 Y:ff P:24 SP:fb CYC:22366
f19a  ea         NOP         A:42 X:02 Y:ff P:24 SP:fb CYC:22368
f19b  08         PHP         A:42 X:02 Y:ff P:24 SP:fb CYC:22370
f19c  48         PHA         A:42 X:02 Y:ff P:24 SP:fa CYC:22373
f19d  a0 de      LDY #$de    A:42 X:02 Y:ff P:24 SP:f9 CYC:22376
f19f  68         PLA         A:42 X:02 Y:de P:a4 SP:f9 CYC:22378
f1a0  28         PLP         A:42 X:02 Y:de P:24 SP:fa CYC:22382
f1a1  20 69 fb   JSR $fb69   A:42 X:02 Y:de P:24 SP:fb CYC:22386
fb69  70 0a      BVS $fb75   A:42 X:02 Y:de P:24 SP:f9 CYC:22392
fb6b  f0 08      BEQ $fb75   A:42 X:02 Y:de P:24 SP:f9 CYC:22394
fb6d  30 06      BMI $fb75   A:42 X:02 Y:de P:24 SP:f9 CYC:22396
fb6f  b0 04      BCS $fb75   A:42 X:02 Y:de P:24 SP:f9 CYC:22398
fb71  c9 42      CMP #$42    A:42 X:02 Y:de P:24 SP:f9 CYC:22400
fb73  f0 02      BEQ $fb77   A:42 X:02 Y:de P:27 SP:f9 CYC:22402
fb77  60         RTS         A:42 X:02 Y:de P:27 SP:f9 CYC:22405
f1a4  ad 47 06   LDA $0647   A:42 X:02 Y:de P:27 SP:fb CYC:22411
f1a7  c9 52      CMP #$52    A:52 X:02 Y:de P:25 SP:fb CYC:22415
f1a9  f0 02      BEQ $f1ad   A:52 X:02 Y:de P:27 SP:fb CYC:22417
f1ad  a0 ff      LDY #$ff    A:52 X:02 Y:de P:27 SP:fb CYC:22420
f1af  a9 37      LDA #$37    A:52 X:02 Y:ff P:a5 SP:fb CYC:22422
f1b1  8d 47 06   STA $0647   A:37 X:02 Y:ff P:25 SP:fb CYC:22424
f1b4  20 68 fa   JSR $fa68   A:37 X:02 Y:ff P:25 SP:fb CYC:22428
fa68  24 01      BIT $01     A:37 X:02 Y:ff P:25 SP:f9 CYC:22434
fa6a  38         SEC         A:37 X:02 Y:ff P:e5 SP:f9 CYC:22437
fa6b  a9 75      LDA #$75    A:37 X:02 Y:ff P:e5 SP:f9 CYC:22439
fa6d  60         RTS         A:75 X:02 Y:ff P:65 SP:f9 CYC:22441
f1b7  33 45      RLA ($45),Y A:75 X:02 Y:ff P:65 SP:fb CYC:22447
f1b9  ea         NOP         A:65 X:02 Y:ff P:64 SP:fb CYC:22455
f1ba  ea         NOP         A:65 X:02 Y:ff P:64 SP:fb CYC:22457
f1bb  08         PHP         A:65 X:02 Y:ff P:64 SP:fb CYC:22459
f1bc  48         PHA         A:65 X:02 Y:ff P:64 SP:fa CYC:22462
f1bd  a0 df      LDY #$df    A:65 X:02 Y:ff P:64 SP:f9 CYC:22465
f1bf  68         PLA         A:65 X:02 Y:df P:e4 SP:f9 CYC:22467
f1c0  28         PLP         A:65 X:02 Y:df P:64 SP:fa CYC:22471
f1c1  20 6e fa   JSR $fa6e   A:65 X:02 Y:df P:64 SP:fb CYC:22475
fa6e  50 76      BVC $fae6   A:65 X:02 Y:df P:64 SP:f9 CYC:22481
fa70  f0 74      BEQ $fae6   A:65 X:02 Y:df P:64 SP:f9 CYC:22483
fa72  30 72      BMI $fae6   A:65 X:02 Y:df P:64 SP:f9 CYC:22485
fa74  b0 70      BCS $fae6   A:65 X:02 Y:df P:64 SP:f9 CYC:22487
fa76  c9 65      CMP #$65    A:65 X:02 Y:df P:64 SP:f9 CYC:22489
fa78  d0 6c      BNE $fae6   A:65 X:02 Y:df P:67 SP:f9 CYC:22491
fa7a  60         RTS         A:65 X:02 Y:df P:67 SP:f9 CYC:22493
f1c4  ad 47 06   LDA $0647   A:65 X:02 Y:df P:67 SP:fb CYC:22499
f1c7  c9 6f      CMP #$6f    A:6f X:02 Y:df P:65 SP:fb CYC:22503
f1c9  f0 02      BEQ $f1cd   A:6f X:02 Y:df P:67 SP:fb CYC:22505
f1cd  a0 e0      LDY #$e0    A:6f X:02 Y:df P:67 SP:fb CYC:22508
f1cf  a2 ff      LDX #$ff    A:6f X:02 Y:e0 P:e5 SP:fb CYC:22510
f1d1  a9 a5      LDA #$a5    A:6f X:ff Y:e0 P:e5 SP:fb CYC:22512
f1d3  85 47      STA $47     A:a5 X:ff Y:e0 P:e5 SP:fb CYC:22514
f1d5  20 53 fb   JSR $fb53   A:a5 X:ff Y:e0 P:e5 SP:fb CYC:22517
fb53  24 01      BIT $01     A:a5 X:ff Y:e0 P:e5 SP:f9 CYC:22523
fb55  18         CLC         A:a5 X:ff Y:e0 P:e5 SP:f9 CYC:22526
fb56  a9 b3      LDA #$b3    A:a5 X:ff Y:e0 P:e4 SP:f9 CYC:22528
fb58  60         RTS         A:b3 X:ff Y:e0 P:e4 SP:f9 CYC:22530
f1d8  37 48      RLA $48,X   A:b3 X:ff Y:e0 P:e4 SP:fb CYC:22536
f1da  ea         NOP         A:02 X:ff Y:e0 P:65 SP:fb CYC:22542
f1db  ea         NOP         A:02 X:ff Y:e0 P:65 SP:fb CYC:22544
f1dc  ea         NOP         A:02 X:ff Y:e0 P:65 SP:fb CYC:22546
f1dd  ea         NOP         A:02 X:ff Y:e0 P:65 SP:fb CYC:22548
f1de  20 59 fb   JSR $fb59   A:02 X:ff Y:e0 P:65 SP:fb CYC:22550
fb59  50 1a      BVC $fb75   A:02 X:ff Y:e0 P:65 SP:f9 CYC:22556
fb5b  90 18      BCC $fb75   A:02 X:ff Y:e0 P:65 SP:f9 CYC:22558
fb5d  30 16      BMI $fb75   A:02 X:ff Y:e0 P:65 SP:f9 CYC:22560
fb5f  c9 02      CMP #$02    A:02 X:ff Y:e0 P:65 SP:f9 CYC:22562
fb61  d0 12      BNE $fb75   A:02 X:ff Y:e0 P:67 SP:f9 CYC:22564
fb63  60         RTS         A:02 X:ff Y:e0 P:67 SP:f9 CYC:22566
f1e1  a5 47      LDA $47     A:02 X:ff Y:e0 P:67 SP:fb CYC:22572
f1e3  c9 4a      CMP #$4a    A:4a X:ff Y:e0 P:65 SP:fb CYC:22575
f1e5  f0 02      BEQ $f1e9   A:4a X:ff Y:e0 P:67 SP:fb CYC:22577
f1e9  c8         INY         A:4a X:ff Y:e0 P:67 SP:fb CYC:22580
f1ea  a9 29      LDA #$29    A:4a X:ff Y:e1 P:e5 SP:fb CYC:22582
f1ec  85 47      STA $47     A:29 X:ff Y:e1 P:65 SP:fb CYC:22584
f1ee  20 64 fb   JSR $fb64   A:29 X:ff Y:e1 P:65 SP:fb CYC:22587
fb64  b8         CLV         A:29 X:ff Y:e1 P:65 SP:f9 CYC:22593
fb65  18         CLC         A:29 X:ff Y:e1 P:25 SP:f9 CYC:22595
fb66  a9 42      LDA #$42    A:29 X:ff Y:e1 P:24 SP:f9 CYC:22597
